# StartTime = 06/13/2023 02:59:20.6064 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), CO2 flow (lb/min), Engine RPM (RPM), Intake air temperature (°F), Mass air flow rate (lb/min), Absolute load value (%), Engine fuel rate (gal/hr), Engine Fuel Rate (lb/min), Vehicle Fuel Rate (lb/min), Cylinder Fuel Rate, Mass air flow rate (lb/min).1, Engine Power (hp), Fuel Remaining (gal), Intake Air Temp (F), Outside Air Temp (F), Calculated load value (%), Engine coolant temperature (°F), Time since engine start (sec), Fuel level input (%), Evap system vapor pressure (inH2O), Ambient air temperature (°F), Engine oil temperature (°F), Engine Exhaust Flow Rate (lb/min), Intake manifold absolute pressure (inHg), AirCon High Side Pressure (PSI), A/C Cutoff Signal, Fuel system 1 status, Fuel system 2 status, Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Ambient Temperature Sensor (°F), Blower Motor Speed Level, Blower Motor Speed Level (Rear), Compressor Drive Check, Compressor Speed (RPM), Compressor Target Speed (RPM), Electric Fan Speed (%), Engine Coolant Temperature (°F), Humidity Level, Humidity Sensor (%), Regulator Pressure Sensor (MPa), Room Temperature Sensor (°F), This item is Engine Coolant Temperature. (°F), This item is only used to display the customized status., Air Conditioner Feedback Value (L/s), Ambient Temperature for Air Conditioner (°F), Current Air Conditioner ECU Communication Status, Engine Coolant Temperature (IN) (°F), Engine Fuel Rate (lb/min).1, Engine Speed (RPM), Initial Intake Air Temperature (°F), Intake Air (°F), This item indicates the output value of the Refrigerant Outlet Temperature Sensor. (°F)
252.561,27.9617,9.320781,29.60779,2.999931,2.102381,4.7517,0.9797693,3175.0,96.8,4.483647,60.39216,0,0,0,0,4.513543,41.13239,0,0,0,91.76471,152.6,250,0,0,73.4,0,0,40.72577,0,0,2,0,0.2402604,0.01544069,15.56022,4.176109,79.52,13,0,0,2858,2842,0,154.04,0,0,0,85.1,0,0,0,0,1,0,0,1310.0,89.375,91.4,0
253.563,27.9617,9.320781,29.60779,2.999931,2.102381,4.7517,0.9797693,3175.0,96.8,4.483647,60.39216,0,0,0,0,4.513543,41.13239,0,0,0,91.76471,152.6,250,0,0,73.4,0,0,40.72577,0,0,2,0,0.2402604,0.01544069,15.56022,4.176109,79.52,13,0,0,2858,2842,0,154.04,0,0,0,85.1,0,0,0,0,1,0,0,1310.0,89.375,91.4,0
254.562,27.9617,9.320781,29.60779,2.999931,2.102381,4.7517,0.9797693,3175.0,96.8,4.483647,60.39216,0,0,0,0,4.513543,41.13239,0,0,0,91.76471,152.6,250,0,0,73.4,0,0,40.72577,0,0,2,0,0.2402604,0.01544069,15.56022,4.176109,79.52,13,0,0,2858,2842,0,154.04,0,0,0,85.1,0,0,0,0,1,0,0,1310.0,89.375,91.4,0
255.569,27.9617,134.7016,29.72372,0.2075825,0.1454758,4.757027,0.06779587,1154.5,96.8,0.309582,11.76471,0,0,0,0,0.4662567,2.846187,0,0,0,33.33333,152.6,250,0,0,73.4,0,0,1.782402,0,0,4,0,0.2764568,0.01571256,17.59463,4.257782,79.52,13,0,0,2837,2827,0,157.19,0,0,0,85.1,0,0,0,0,1,0,0,969.5,89.375,93.2,0
256.564,27.9617,134.7016,29.72372,0.2075825,0.1454758,4.757027,0.06779587,1154.5,96.8,0.309582,11.76471,0,0,0,0,0.4662567,2.846187,0,0,0,33.33333,152.6,250,0,0,73.4,0,0,1.782402,0,0,4,0,0.2764568,0.01571256,17.59463,4.257782,79.52,13,0,0,2837,2827,0,157.19,0,0,0,85.1,0,0,0,0,1,0,0,969.5,89.375,93.2,0
257.568,27.9617,134.7016,29.72372,0.2075825,0.1454758,4.757027,0.06779587,1154.5,96.8,0.309582,11.76471,0,0,0,0,0.4662567,2.846187,0,0,0,33.33333,152.6,250,0,0,73.4,0,0,1.782402,0,0,4,0,0.2764568,0.01571256,17.59463,4.257782,79.52,13,0,0,2837,2827,0,157.19,0,0,0,85.1,0,0,0,0,1,0,0,969.5,89.375,93.2,0
258.561,27.9617,134.7016,29.72372,0.2075825,0.1454758,4.757027,0.06779587,1154.5,96.8,0.309582,11.76471,0,0,0,0,0.4662567,2.846187,0,0,0,33.33333,152.6,250,0,0,73.4,0,0,1.782402,0,0,4,0,0.2764568,0.01571256,17.59463,4.257782,79.52,13,0,0,2837,2827,0,157.19,0,0,0,85.1,0,0,0,0,1,0,0,969.5,89.375,93.2,0
259.562,27.9617,134.7016,29.72372,0.2075825,0.1454758,4.757027,0.06779587,1154.5,96.8,0.309582,11.76471,0,0,0,0,0.4662567,2.846187,0,0,0,33.33333,152.6,250,0,0,73.4,0,0,1.782402,0,0,4,0,0.2764568,0.01571256,17.59463,4.257782,79.52,13,0,0,2837,2827,0,157.19,0,0,0,85.1,0,0,0,0,1,0,0,969.5,89.375,93.2,0
260.561,27.9617,134.7016,29.72372,0.2075825,0.1454758,4.757027,0.06779587,1154.5,96.8,0.309582,11.76471,0,0,0,0,0.4662567,2.846187,0,0,0,33.33333,152.6,250,0,0,73.4,0,0,1.782402,0,0,4,0,0.2764568,0.01571256,17.59463,4.257782,79.52,13,0,0,2837,2827,0,157.19,0,0,0,85.1,0,0,0,0,1,0,0,969.5,89.375,93.2,0
261.56,15.53428,72.12142,29.77523,0.2153906,0.2717062,4.762747,0.07034599,975.75,93.2,0.324135,13.72549,0,0,0,0,0.4600939,2.953245,0,0,0,38.43137,152.6,250,0,0,73.4,0,0,5.132226,0,0,2,0,0.2976575,0.01600451,18.59835,4.348301,79.52,13,0,0,2816,2807,0,159.71,0,0,0,84.65,0,0,0,0,1,0,0,1014.75,89.375,93.2,0
262.724,15.53428,72.12142,29.77523,0.2153906,0.2717062,4.762747,0.07034599,975.75,93.2,0.324135,13.72549,0,0,0,0,0.4600939,2.953245,0,0,0,38.43137,152.6,250,0,0,73.4,0,0,5.132226,0,0,2,0,0.2976575,0.01600451,18.59835,4.348301,79.52,13,0,0,2816,2807,0,159.71,0,0,0,84.65,0,0,0,0,1,0,0,1014.75,89.375,93.2,0
263.562,15.53428,72.12142,29.77523,0.2153906,0.2717062,4.762747,0.07034599,975.75,93.2,0.324135,13.72549,0,0,0,0,0.4600939,2.953245,0,0,0,38.43137,152.6,250,0,0,73.4,0,0,5.132226,0,0,2,0,0.2976575,0.01600451,18.59835,4.348301,79.52,13,0,0,2816,2807,0,159.71,0,0,0,84.65,0,0,0,0,1,0,0,1014.75,89.375,93.2,0
264.563,15.53428,72.12142,29.77523,0.2153906,0.2717062,4.762747,0.07034599,975.75,93.2,0.324135,13.72549,0,0,0,0,0.4600939,2.953245,0,0,0,38.43137,152.6,250,0,0,73.4,0,0,5.132226,0,0,2,0,0.2976575,0.01600451,18.59835,4.348301,79.52,13,0,0,2816,2807,0,159.71,0,0,0,84.65,0,0,0,0,1,0,0,1014.75,89.375,93.2,0
265.561,15.53428,72.12142,29.77523,0.2153906,0.2717062,4.762747,0.07034599,975.75,93.2,0.324135,13.72549,0,0,0,0,0.4600939,2.953245,0,0,0,38.43137,152.6,250,0,0,73.4,0,0,5.132226,0,0,2,0,0.2976575,0.01600451,18.59835,4.348301,79.52,13,0,0,2816,2807,0,159.71,0,0,0,84.65,0,0,0,0,1,0,0,1014.75,89.375,93.2,0
266.562,1.864114,7.57509,29.74158,0.2460847,2.586878,4.769989,0.08037058,1166.25,93.2,0.367794,11.76471,0,0,0,0,0.6257711,3.374094,0,0,0,42.7451,152.6,250,0,0,73.4,0,0,6.845751,0,0,4,0,0.3004692,0.01637413,18.35024,4.438171,79.52,13,0,0,2801,2802,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,95.0,0
267.563,1.864114,7.57509,29.74158,0.2460847,2.586878,4.769989,0.08037058,1166.25,93.2,0.367794,11.76471,0,0,0,0,0.6257711,3.374094,0,0,0,42.7451,152.6,250,0,0,73.4,0,0,6.845751,0,0,4,0,0.3004692,0.01637413,18.35024,4.438171,79.52,13,0,0,2801,2802,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,95.0,0
268.559,1.864114,7.57509,29.74158,0.2460847,2.586878,4.769989,0.08037058,1166.25,93.2,0.367794,11.76471,0,0,0,0,0.6257711,3.374094,0,0,0,42.7451,152.6,250,0,0,73.4,0,0,6.845751,0,0,4,0,0.3004692,0.01637413,18.35024,4.438171,79.52,13,0,0,2801,2802,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,95.0,0
269.562,1.864114,7.57509,29.74158,0.2460847,2.586878,4.769989,0.08037058,1166.25,93.2,0.367794,11.76471,0,0,0,0,0.6257711,3.374094,0,0,0,42.7451,152.6,250,0,0,73.4,0,0,6.845751,0,0,4,0,0.3004692,0.01637413,18.35024,4.438171,79.52,13,0,0,2801,2802,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,95.0,0
270.562,1.864114,7.57509,29.74158,0.2460847,2.586878,4.769989,0.08037058,1166.25,93.2,0.367794,11.76471,0,0,0,0,0.6257711,3.374094,0,0,0,42.7451,152.6,250,0,0,73.4,0,0,6.845751,0,0,4,0,0.3004692,0.01637413,18.35024,4.438171,79.52,13,0,0,2801,2802,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,95.0,0
271.561,0.0,0.0,29.73629,0.02898934,0.0,4.770837,0.009467838,0.0,93.2,0.030429,0.0,0,0,0,0,0.0,0.397476,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.4738611,0,0,1,0,0.3004692,0.01641744,18.30183,4.520694,78.89,13,0,0,2800,2809,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,95.0,0
272.558,0.0,0.0,29.73629,0.02898934,0.0,4.770837,0.009467838,0.0,93.2,0.030429,0.0,0,0,0,0,0.0,0.397476,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.4738611,0,0,1,0,0.3004692,0.01641744,18.30183,4.520694,78.89,13,0,0,2800,2809,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,95.0,0
273.566,0.0,0.0,29.73629,0.02898934,0.0,4.770837,0.009467838,0.0,93.2,0.030429,0.0,0,0,0,0,0.0,0.397476,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.4738611,0,0,1,0,0.3004692,0.01641744,18.30183,4.520694,78.89,13,0,0,2800,2809,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,95.0,0
274.559,0.0,0.0,29.73629,0.02898934,0.0,4.770837,0.009467838,0.0,93.2,0.030429,0.0,0,0,0,0,0.0,0.397476,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.4738611,0,0,1,0,0.3004692,0.01641744,18.30183,4.520694,78.89,13,0,0,2800,2809,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,95.0,0
275.562,0.0,0.0,29.73629,0.02898934,0.0,4.770837,0.009467838,0.0,93.2,0.030429,0.0,0,0,0,0,0.0,0.397476,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.4738611,0,0,1,0,0.3004692,0.01641744,18.30183,4.520694,78.89,13,0,0,2800,2809,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,95.0,0
276.563,0.0,0.0,29.7331,0.01885976,0.0,4.771348,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01644354,18.27278,4.601079,78.89,13,0,0,2813,2827,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,96.8,0
277.566,0.0,0.0,29.7331,0.01885976,0.0,4.771348,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01644354,18.27278,4.601079,78.89,13,0,0,2813,2827,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,96.8,0
278.56,0.0,0.0,29.7331,0.01885976,0.0,4.771348,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01644354,18.27278,4.601079,78.89,13,0,0,2813,2827,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,96.8,0
279.567,0.0,0.0,29.7331,0.01885976,0.0,4.771348,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01644354,18.27278,4.601079,78.89,13,0,0,2813,2827,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,96.8,0
280.563,0.0,0.0,29.7331,0.01885976,0.0,4.771348,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01644354,18.27278,4.601079,78.89,13,0,0,2813,2827,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,96.8,0
281.563,0.0,0.0,29.7331,0.01885976,0.0,4.771348,0.006159547,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2585883,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01644354,18.27278,4.601079,78.89,13,0,0,2813,2827,0,162.23,0,0,0,84.65,0,0,0,0,1,0,0,0.0,89.375,96.8,0
282.566,0.0,0.0,29.73001,0.01904081,0.0,4.771845,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01646888,18.24466,4.699472,78.89,13,0,0,2831,2828,0,161.6,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,96.8,0
283.565,0.0,0.0,29.73001,0.01904081,0.0,4.771845,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01646888,18.24466,4.699472,78.89,13,0,0,2831,2828,0,161.6,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,96.8,0
284.564,0.0,0.0,29.73001,0.01904081,0.0,4.771845,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01646888,18.24466,4.699472,78.89,13,0,0,2831,2828,0,161.6,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,96.8,0
285.562,0.0,0.0,29.73001,0.01904081,0.0,4.771845,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01646888,18.24466,4.699472,78.89,13,0,0,2831,2828,0,161.6,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,96.8,0
286.56,0.0,0.0,29.73001,0.01904081,0.0,4.771845,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01646888,18.24466,4.699472,78.89,13,0,0,2831,2828,0,161.6,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,96.8,0
287.569,0.0,0.0,29.7262,0.01904081,0.0,4.772455,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01650003,18.21022,4.783602,79.52,13,0,0,2817,2793,0,161.6,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,96.8,0
288.565,0.0,0.0,29.7262,0.01904081,0.0,4.772455,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01650003,18.21022,4.783602,79.52,13,0,0,2817,2793,0,161.6,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,96.8,0
289.565,0.0,0.0,29.7262,0.01904081,0.0,4.772455,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01650003,18.21022,4.783602,79.52,13,0,0,2817,2793,0,161.6,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,96.8,0
290.568,0.0,0.0,29.7262,0.01904081,0.0,4.772455,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01650003,18.21022,4.783602,79.52,13,0,0,2817,2793,0,161.6,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,96.8,0
291.561,0.0,0.0,29.7262,0.01904081,0.0,4.772455,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01650003,18.21022,4.783602,79.52,13,0,0,2817,2793,0,161.6,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,96.8,0
292.562,0.0,0.0,29.72291,0.01904081,0.0,4.772985,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01652706,18.18043,4.863774,79.52,13,0,0,2779,2757,0,160.34,0,0,0,84.2,0,0,0,0,1,0,0,2096.75,89.375,91.4,0
293.564,0.0,0.0,29.72291,0.01904081,0.0,4.772985,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01652706,18.18043,4.863774,79.52,13,0,0,2779,2757,0,160.34,0,0,0,84.2,0,0,0,0,1,0,0,2096.75,89.375,91.4,0
294.568,0.0,0.0,29.72291,0.01904081,0.0,4.772985,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01652706,18.18043,4.863774,79.52,13,0,0,2779,2757,0,160.34,0,0,0,84.2,0,0,0,0,1,0,0,2096.75,89.375,91.4,0
295.562,0.0,0.0,29.72291,0.01904081,0.0,4.772985,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01652706,18.18043,4.863774,79.52,13,0,0,2779,2757,0,160.34,0,0,0,84.2,0,0,0,0,1,0,0,2096.75,89.375,91.4,0
296.56,0.0,0.0,29.72291,0.01904081,0.0,4.772985,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01652706,18.18043,4.863774,79.52,13,0,0,2779,2757,0,160.34,0,0,0,84.2,0,0,0,0,1,0,0,2096.75,89.375,91.4,0
297.561,0.0,0.0,29.72291,0.01904081,0.0,4.772985,0.006218676,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3004692,0.01652706,18.18043,4.863774,79.52,13,0,0,2779,2757,0,160.34,0,0,0,84.2,0,0,0,0,1,0,0,2096.75,89.375,91.4,0
298.56,15.53428,8.80857,29.52554,1.763542,2.224633,4.818692,0.5759678,2298.25,96.8,2.573235,49.41177,0,0,0,0,3.304292,24.18012,0,0,0,94.5098,152.6,301,0,0,73.4,0,0,0.0,0,0,2,0,0.3212664,0.01885993,17.03433,4.963414,79.52,13,0,0,2713,2733,0,159.71,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,95.0,0
299.568,15.53428,8.80857,29.52554,1.763542,2.224633,4.818692,0.5759678,2298.25,96.8,2.573235,49.41177,0,0,0,0,3.304292,24.18012,0,0,0,94.5098,152.6,301,0,0,73.4,0,0,0.0,0,0,2,0,0.3212664,0.01885993,17.03433,4.963414,79.52,13,0,0,2713,2733,0,159.71,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,95.0,0
300.561,15.53428,8.80857,29.52554,1.763542,2.224633,4.818692,0.5759678,2298.25,96.8,2.573235,49.41177,0,0,0,0,3.304292,24.18012,0,0,0,94.5098,152.6,301,0,0,73.4,0,0,0.0,0,0,2,0,0.3212664,0.01885993,17.03433,4.963414,79.52,13,0,0,2713,2733,0,159.71,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,95.0,0
301.56,15.53428,8.80857,29.52554,1.763542,2.224633,4.818692,0.5759678,2298.25,96.8,2.573235,49.41177,0,0,0,0,3.304292,24.18012,0,0,0,94.5098,152.6,301,0,0,73.4,0,0,0.0,0,0,2,0,0.3212664,0.01885993,17.03433,4.963414,79.52,13,0,0,2713,2733,0,159.71,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,95.0,0
302.561,15.53428,8.80857,29.52554,1.763542,2.224633,4.818692,0.5759678,2298.25,96.8,2.573235,49.41177,0,0,0,0,3.304292,24.18012,0,0,0,94.5098,152.6,301,0,0,73.4,0,0,0.0,0,0,2,0,0.3212664,0.01885993,17.03433,4.963414,79.52,13,0,0,2713,2733,0,159.71,0,0,0,84.2,0,0,0,0,1,0,0,0.0,89.375,95.0,0
303.56,7.456454,366.2392,29.57167,0.02035952,0.05350557,4.819352,0.006649364,0.0,95.0,0.030429,0.0,0,0,0,0,0.0,0.2791517,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.2420272,0,0,1,0,0.3336096,0.01889365,17.65724,5.056759,80.15,13,0,0,2691,2662,0,162.23,0,0,0,83.75,0,0,0,0,1,0,0,0.0,89.375,96.8,0
307.563,7.456454,366.2392,29.57167,0.02035952,0.05350557,4.819352,0.006649364,0.0,95.0,0.030429,0.0,0,0,0,0,0.0,0.2791517,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.2420272,0,0,1,0,0.3336096,0.01889365,17.65724,5.056759,80.15,13,0,0,2691,2662,0,162.23,0,0,0,83.75,0,0,0,0,1,0,0,0.0,89.375,96.8,0
308.562,0.0,0.0,29.56805,0.01904081,0.0,4.819942,0.006218676,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3336096,0.01892373,17.62917,5.139194,80.15,13,0,0,2640,2621,0,162.23,0,0,0,83.75,0,0,0,0,1,0,0,2249.0,89.375,95.0,0
309.567,0.0,0.0,29.56805,0.01904081,0.0,4.819942,0.006218676,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3336096,0.01892373,17.62917,5.139194,80.15,13,0,0,2640,2621,0,162.23,0,0,0,83.75,0,0,0,0,1,0,0,2249.0,89.375,95.0,0
310.562,0.0,0.0,29.56805,0.01904081,0.0,4.819942,0.006218676,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3336096,0.01892373,17.62917,5.139194,80.15,13,0,0,2640,2621,0,162.23,0,0,0,83.75,0,0,0,0,1,0,0,2249.0,89.375,95.0,0
311.564,0.0,0.0,29.56805,0.01904081,0.0,4.819942,0.006218676,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3336096,0.01892373,17.62917,5.139194,80.15,13,0,0,2640,2621,0,162.23,0,0,0,83.75,0,0,0,0,1,0,0,2249.0,89.375,95.0,0
312.571,0.0,0.0,29.56805,0.01904081,0.0,4.819942,0.006218676,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2610707,0,0,0,0.0,152.6,301,0,0,73.4,0,0,0.0,0,0,1,0,0.3336096,0.01892373,17.62917,5.139194,80.15,13,0,0,2640,2621,0,162.23,0,0,0,83.75,0,0,0,0,1,0,0,2249.0,89.375,95.0,0
313.581,12.42742,6.692449,29.3361,1.856932,2.928052,4.869515,0.606469,2262.5,95.0,2.709504,51.76471,0,0,0,0,3.043441,25.46061,0,0,0,88.23529,152.6,301,0,0,73.4,0,0,0.0,0,0,2,0,0.3507754,0.02145398,16.35013,5.219285,80.15,13,0,0,2617,2628,0,162.23,0,0,0,83.3,0,0,0,0,1,0,0,3175.0,89.375,91.4,0
314.572,12.42742,6.692449,29.3361,1.856932,2.928052,4.869515,0.606469,2262.5,95.0,2.709504,51.76471,0,0,0,0,3.043441,25.46061,0,0,0,88.23529,152.6,301,0,0,73.4,0,0,0.0,0,0,2,0,0.3507754,0.02145398,16.35013,5.219285,80.15,13,0,0,2617,2628,0,162.23,0,0,0,83.3,0,0,0,0,1,0,0,3175.0,89.375,91.4,0
315.569,12.42742,6.692449,29.3361,1.856932,2.928052,4.869515,0.606469,2262.5,95.0,2.709504,51.76471,0,0,0,0,3.043441,25.46061,0,0,0,88.23529,152.6,301,0,0,73.4,0,0,0.0,0,0,2,0,0.3507754,0.02145398,16.35013,5.219285,80.15,13,0,0,2617,2628,0,162.23,0,0,0,83.3,0,0,0,0,1,0,0,3175.0,89.375,91.4,0
316.565,12.42742,6.692449,29.3361,1.856932,2.928052,4.869515,0.606469,2262.5,95.0,2.709504,51.76471,0,0,0,0,3.043441,25.46061,0,0,0,88.23529,152.6,301,0,0,73.4,0,0,0.0,0,0,2,0,0.3507754,0.02145398,16.35013,5.219285,80.15,13,0,0,2617,2628,0,162.23,0,0,0,83.3,0,0,0,0,1,0,0,3175.0,89.375,91.4,0
317.568,12.42742,6.692449,29.3361,1.856932,2.928052,4.869515,0.606469,2262.5,95.0,2.709504,51.76471,0,0,0,0,3.043441,25.46061,0,0,0,88.23529,152.6,301,0,0,73.4,0,0,0.0,0,0,2,0,0.3507754,0.02145398,16.35013,5.219285,80.15,13,0,0,2617,2628,0,162.23,0,0,0,83.3,0,0,0,0,1,0,0,3175.0,89.375,91.4,0
318.57,27.9617,10.1963,29.0621,2.742339,1.921858,4.94033,0.8956404,3207.75,95.0,4.098654,55.29412,0,0,0,0,4.210986,37.60052,0,0,0,84.70588,152.6,301,0,0,73.4,0,0,33.00801,0,0,2,0,0.3877152,0.02506836,15.46632,5.302429,80.15,13,0,0,2636,2648,0,164.12,0,0,0,83.3,0,0,0,0,1,0,0,3213.25,89.375,89.6,0
319.573,27.9617,10.1963,29.0621,2.742339,1.921858,4.94033,0.8956404,3207.75,95.0,4.098654,55.29412,0,0,0,0,4.210986,37.60052,0,0,0,84.70588,152.6,301,0,0,73.4,0,0,33.00801,0,0,2,0,0.3877152,0.02506836,15.46632,5.302429,80.15,13,0,0,2636,2648,0,164.12,0,0,0,83.3,0,0,0,0,1,0,0,3213.25,89.375,89.6,0
320.571,27.9617,10.1963,29.0621,2.742339,1.921858,4.94033,0.8956404,3207.75,95.0,4.098654,55.29412,0,0,0,0,4.210986,37.60052,0,0,0,84.70588,152.6,301,0,0,73.4,0,0,33.00801,0,0,2,0,0.3877152,0.02506836,15.46632,5.302429,80.15,13,0,0,2636,2648,0,164.12,0,0,0,83.3,0,0,0,0,1,0,0,3213.25,89.375,89.6,0
